ATL,4/12/16,1091,1094,2,3,2,2,1009,92.39,92.23,4.48,6.02,1.59,17.29,7.63,85,69.09
ATL,4/13/16,1100,1101,1,2,3,0,1007,91.73,91.46,4.03,6.34,1.97,15.15,8.78,94,62.51
ATL,4/14/16,1127,1127,0,0,0,0,1059,91.48,93.97,4.52,3.52,1.44,14.98,8.91,68,43.88
ATL,4/15/16,1126,1127,0,0,1,0,1020,87.03,90.51,6.64,6.11,1.76,15.35,8.49,107,56.28
ATL,4/16/16,896,898,4,4,0,0,837,89.4,93.21,6.11,4.09,1.66,13,7.98,61,51.56
ATL,4/17/16,1065,1059,5,5,0,3,941,84.69,88.86,11.57,9.82,2.75,14.94,8.52,118,82.69
ATL,4/18/16,1116,1117,10,8,1,2,1030,88.98,92.21,5.79,6.1,1.11,14.34,8.7,87,71.76
ATL,4/19/16,1106,1112,0,0,1,0,1057,93.31,95.05,3.32,4.37,0.71,16.93,8.03,55,79.4
ATL,4/20/16,1113,1108,0,0,0,0,1049,93.53,94.68,3.17,4.08,0.82,15,8.38,59,68.17
ATL,4/21/16,1126,1124,0,0,1,3,1027,88.72,91.37,5.65,5.66,1.59,18.34,8.52,97,57.61
ATL,4/22/16,1129,1130,0,0,1,1,1018,88.13,90.09,6.61,6.65,2.22,19.01,8.69,112,55.88
ATL,4/23/16,899,902,0,0,2,0,857,91.77,95.01,4.93,4.35,0.55,15.55,7.09,45,79.69
ATL,4/24/16,1069,1070,0,0,3,0,1021,91.49,95.42,4.66,2.95,0.79,14.69,8.92,49,54.57
ATL,4/25/16,1122,1126,1,0,3,0,1082,93.23,96.09,3.41,2.71,0.68,17.04,7.63,44,58.14
ATL,4/26/16,1095,1111,4,1,9,1,984,87.49,88.57,7.47,10.35,1.64,17.33,7.35,127,85.31
ATL,4/27/16,1110,1107,1,2,3,0,993,88.38,89.7,5.9,6.92,1.37,18.38,7.61,114,60.73
ATL,4/28/16,1126,1129,1,0,3,0,1030,88.72,91.23,5.81,5.54,1.67,18.26,7.8,99,52
ATL,4/29/16,1125,1122,1,5,3,2,967,83.29,86.19,10.65,11.26,2.88,18.26,7.65,155,74.68
ATL,4/30/16,892,886,5,2,1,11,721,75.9,81.38,17.23,12.04,5.65,18.25,8.84,165,59.15
ATL,5/1/16,1073,1071,0,0,1,0,748,61.98,69.84,24.05,22.93,4.11,23.39,9.11,323,71.14
ATL,5/2/16,1122,1125,5,6,4,0,867,74.78,77.07,15.46,19.41,3.11,20.43,7.55,258,79.69
ATL,5/3/16,1106,1114,0,1,4,0,991,88.52,88.96,5.54,7.17,2.26,17.57,7.39,123,55.57
ATL,5/4/16,1108,1105,0,1,5,2,936,80.51,84.71,10.6,12.96,2.15,17.24,7.55,169,80.01
ATL,5/5/16,1134,1133,2,3,1,1,1018,84.92,89.85,9.15,8.59,1.19,16.87,7.65,115,74.09
ATL,5/6/16,1135,1135,0,0,2,1,1024,84.93,90.22,8.14,6.02,0.96,17.35,7.54,111,54.1
ATL,5/7/16,829,836,0,0,2,0,791,92.04,94.62,4.19,3.11,0.89,15.06,7.12,45,46.6
ATL,5/8/16,1019,1015,0,0,1,0,960,89.7,94.58,6.01,4.1,0.72,16.24,7.59,55,67.51
ATL,5/9/16,1135,1134,1,1,0,1,1045,88.19,92.15,6.28,4.97,0.92,17.09,7.34,89,56.27
ATL,5/10/16,1109,1119,1,1,7,1,1023,90.98,91.42,5.17,9.17,1.93,17.46,7.73,96,97.03
ATL,5/11/16,1119,1116,2,3,1,0,999,88.11,89.52,6.77,7.34,1.28,17.5,7.4,117,63.19
ATL,5/12/16,1135,1133,1,1,1,1,892,80.35,78.73,10.24,12.39,3.24,22.16,8,241,53.55
ATL,5/13/16,1134,1135,0,0,2,1,1018,87.39,89.69,6.16,6.07,1.96,17.55,7.71,117,50.31
ATL,5/14/16,890,897,0,0,5,1,831,91.01,92.64,5.41,7.29,1.2,15.69,7.4,66,90.65
ATL,5/15/16,1084,1080,0,0,0,0,1015,89.85,93.98,5.17,4.91,1.13,16.09,7.37,65,66.71
ATL,5/16/16,1135,1136,0,0,1,0,1052,87.93,92.61,6.8,5.85,1.26,14.58,8.58,84,66.45
ATL,5/17/16,1115,1115,1,2,1,4,853,74.8,76.5,12.04,11.94,5.27,15.82,9.32,262,43.5
ATL,5/18/16,1121,1119,0,0,1,0,986,84.48,88.11,7.17,7.28,2.76,19.52,8.76,133,49.22
ATL,5/19/16,1135,1134,0,0,2,2,904,80.18,79.72,10.55,11.86,4.15,16.77,9.05,230,50.78
ATL,5/20/16,1136,1138,0,0,2,0,875,76.32,76.89,10.49,11.87,5.22,17.96,9.9,263,42.02
ATL,5/21/16,893,894,0,0,2,4,751,83.31,84,7.78,7.22,3.71,16.62,7.78,143,36.08
ATL,5/22/16,1089,1085,0,0,1,0,1024,91,94.38,4.37,4.35,0.58,16.48,7.6,61,68.67
ATL,5/23/16,1138,1137,0,0,0,1,1039,88.31,91.38,6.16,6.56,1.1,16.81,7.54,98,69.51
ATL,5/24/16,1119,1123,0,0,0,0,1044,88.83,92.97,5.63,4.55,0.78,15.95,7.61,79,56.9
ATL,5/25/16,1117,1117,0,1,7,3,1003,86.3,89.79,9.14,7.22,1.64,18.11,7.54,114,63.71
ATL,5/26/16,1131,1138,2,1,9,0,938,81.87,82.43,10.4,10.96,2.23,17.75,8.15,200,57.64
ATL,5/27/16,1134,1135,2,4,2,0,986,80.51,86.87,11.61,10.25,1.5,14.7,8.61,149,71.6
ATL,5/28/16,875,880,0,0,1,0,796,86.97,90.45,9.76,7.22,0.81,13.5,8.13,84,70.25
ATL,5/29/16,863,867,0,0,2,1,825,90.73,95.16,4.16,4.65,1.14,16.37,7.5,42,87.1
ATL,5/30/16,1044,1043,0,0,6,0,980,90.8,93.96,4.99,4.3,0.84,17.8,7.83,63,62.29
ATL,5/31/16,1110,1118,2,5,8,0,988,86.13,88.37,10.48,9.7,1.62,15.62,8.76,130,77.54
ATL,6/1/16,1110,1116,6,1,4,2,844,77.39,75.63,12.85,14.32,4.99,19.84,8.8,272,54.5
ATL,6/2/16,1130,1129,1,2,2,1,887,78.94,78.57,13.57,12.79,3.66,21.34,8.28,242,55.06
ATL,6/3/16,1134,1132,1,1,1,1,1001,86.86,88.43,6.99,7.94,1.28,18.26,7.47,131,61.99
ATL,6/4/16,893,897,2,2,1,0,815,86.79,90.86,6.4,5.76,1.72,17.08,6.93,82,53.27
ATL,6/5/16,1090,1090,2,3,2,0,942,78.26,86.42,14.96,10.67,1.87,17.48,7.43,148,72.5
ATL,6/6/16,1130,1127,1,1,4,5,875,76.73,77.64,13.73,14.58,4.88,18.4,8.74,252,59.3
ATL,6/7/16,1108,1116,0,1,6,1,1019,86.91,91.31,6.57,7.71,2.03,17.2,7.6,97,80.68
ATL,6/8/16,1115,1110,2,2,4,2,1016,87.62,91.53,5.96,5.06,1.29,16.55,7.4,94,52.89
ATL,6/9/16,1148,1148,1,1,1,0,1061,89.37,92.42,5.98,4.92,0.95,15.26,8.93,87,56.43
ATL,6/10/16,1149,1146,0,3,3,3,1050,88.08,91.62,7.26,5.39,1.2,14.92,8.67,96,57.04
ATL,6/11/16,938,944,1,0,2,0,863,87.53,91.42,6.37,7.42,0.44,15.81,7.02,81,80.98
ATL,6/12/16,1092,1097,1,3,9,1,970,82.6,88.42,12.7,13.29,1.06,16.75,7.15,127,109.62
ATL,6/13/16,1144,1147,3,2,5,0,1007,84.97,87.79,8.73,9.24,1.17,17.42,7.35,140,70.58
ATL,6/14/16,1100,1055,37,32,2,55,626,45.64,59.34,60.8,43.39,16.48,24.94,11.34,429,105.06
ATL,6/15/16,1135,1137,2,7,5,0,898,75.86,78.98,12.75,15.35,2.02,17.97,7.78,239,68.26
ATL,6/16/16,1149,1153,0,0,7,1,975,79.11,84.56,14.22,12.3,2.1,17.6,7.6,178,75.42
ATL,6/17/16,1134,1097,20,18,3,42,687,54.06,62.63,41.24,35.72,9.63,22.43,8.8,410,94.02
ATL,6/18/16,943,946,2,3,3,0,788,78.05,83.3,11.35,12.96,1.45,14.29,8.58,158,71.67
