GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160306,0.00,0.0,0.0,49,60,35,5.1,18.1,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160307,0.00,0.0,0.0,51,68,33,5.4,15.0,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160308,0.00,0.0,0.0,60,75,44,7.4,16.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160309,0.00,0.0,0.0,64,77,51,8.5,21.0,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160310,0.00,0.0,0.0,66,78,55,9.6,21.0,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160311,0.00,0.0,0.0,69,81,58,5.6,18.1,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160312,0.00,0.0,0.0,69,82,61,6.9,15.0,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160313,0.12,0.0,0.0,68,79,61,7.2,21.0,29.1,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160314,0.08,0.0,0.0,68,79,55,7.6,19.9,25.1,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160315,0.00,0.0,0.0,66,80,54,4.9,14.1,23.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160316,0.00,0.0,0.0,71,86,59,6.7,17.0,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160317,0.00,0.0,0.0,66,78,43,4.7,16.1,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160318,0.00,0.0,0.0,64,74,52,5.6,15.0,18.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160319,0.03,0.0,0.0,61,70,44,10.5,19.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160320,0.11,0.0,0.0,45,47,41,7.6,16.1,25.1,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160321,0.00,0.0,0.0,45,58,35,6.7,16.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160322,0.00,0.0,0.0,50,69,33,6.7,19.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160323,0.00,0.0,0.0,61,74,50,11.4,23.0,29.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160324,0.00,0.0,0.0,63,77,49,11.9,23.9,33.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160325,0.00,0.0,0.0,68,78,58,9.6,21.0,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160326,0.04,0.0,0.0,62,66,55,4.9,14.1,25.9,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160327,0.25,0.0,0.0,58,60,55,5.6,8.9,17.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160328,0.14,0.0,0.0,63,77,52,6.7,17.0,21.9,0,0,1,0,0,1,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160329,0.00,0.0,0.0,57,68,42,5.8,16.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160330,0.00,0.0,0.0,56,71,35,8.1,19.9,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160331,0.02,0.0,0.0,65,77,58,10.1,21.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160401,0.19,0.0,0.0,67,71,62,11.0,21.9,29.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160402,0.08,0.0,0.0,65,71,54,9.8,21.9,29.1,0,0,1,0,0,0,0,0,0
